date,close,open,high,low,change_pct,return_close,log_return_close,ma5,ma20
,5872.16,6047.65,6070.67,5867.79,-0.029500000000000002,0.0008658480879755182,0.0008654734577527714,5936.84,5924.248
,6050.61,6052.55,6057.68,6035.19,-0.0039000000000000003,0.030389158333560262,0.029936554508987558,5938.954,5926.9455
,6074.08,6063.79,6085.19,6059.14,0.0038,0.0038789477424590046,0.003871444022762927,5958.956,5933.782499999999
,6051.09,6068.17,6078.58,6035.77,0.0,-0.0037849353317703782,-0.003792116324959846,5983.004,5938.8415
,6051.25,6074.29,6079.68,6051.25,-0.0054,2.6441517148034777e-05,2.644116757728234e-05,6019.838,5949.2585
,6084.19,6060.15,6092.59,6060.15,0.008199999999999999,0.0054435034083866185,0.005428741091956404,6062.244,5961.657
,6034.91,6057.59,6065.4,6029.89,-0.003,-0.00809968130515315,-0.008132661932885182,6059.104,5972.0505
,6052.85,6083.01,6088.51,6048.63,-0.0060999999999999995,0.0029727038182840726,0.0029682940713745953,6054.858,5978.7805
,6090.27,6081.38,6099.97,6079.98,0.0025,0.006182211685404448,0.006163180212196398,6062.694,5987.8425
,6075.11,6089.03,6094.55,6072.9,-0.0019,-0.0024892164058408772,-0.002492319655841969,6067.466,5992.829
,6086.49,6069.39,6089.84,6061.06,0.0060999999999999995,0.0018732171104720585,0.0018714648272306247,6067.926,6000.030000000001
,6049.88,6042.97,6052.07,6033.39,0.0005,-0.006014961003796837,-0.006033123750501982,6070.92,6009.0965
,6047.15,6040.11,6053.58,6035.33,0.0024,-0.0004512486198073873,-0.0004513504631047436,6069.78,6017.3724999999995
,6032.38,6003.98,6044.17,6003.98,0.005600000000000001,-0.002442472900457182,-0.0024454606033055726,6058.201999999999,6023.6445
,5998.74,6014.11,6020.16,5984.87,-0.0038,-0.005576571767693772,-0.005592178893918073,6042.928,6025.0395
,6021.63,6000.03,6025.42,5992.27,0.005699999999999999,0.003815801318276968,0.0038085396153749005,6029.956,6024.2415
,5987.37,5992.28,6020.75,5963.91,0.003,-0.005689489390746427,-0.005705736188806671,6017.454,6021.608
,5969.34,5944.36,5972.9,5944.36,0.0034999999999999996,-0.0030113388683177256,-0.0030158820722511965,6001.892,6021.371499999999
,5948.71,5940.58,5963.32,5887.26,0.0053,-0.0034559934599135422,-0.003461979200410203,5985.158,6022.264499999999
,5917.11,5914.34,5920.67,5860.56,0.0,-0.0053120760635499975,-0.0053262353051750045,5968.832,6024.7660000000005
,5916.98,5870.05,5923.51,5855.29,0.004,-2.1970184769237733e-05,-2.197042611728211e-05,5947.902,6027.007
,5893.62,5874.17,5908.12,5865.95,0.0039000000000000003,-0.00394795993902286,-0.0039557737052673,5929.152,6019.157499999999
,5870.62,5912.79,5915.32,5853.01,-0.0132,-0.0039025251034169317,-0.0039101598241076075,5909.407999999999,6008.9845000000005
,5949.17,5989.68,5993.88,5942.28,-0.006,0.013380188123230718,0.013291463960568342,5909.5,6003.8885
,5985.38,5985.75,6008.19,5965.91,0.0002,0.006086563335725881,0.006068115029117565,5923.1539999999995,6000.595
,5983.99,6003.6,6009.92,5960.08,-0.0029,-0.00023223253995574566,-0.00023225951010769823,5936.5560000000005,5995.585
,6001.35,6008.86,6017.31,5986.69,0.001,0.0029010743667687855,0.00289687437156622,5958.102,5993.907
,5995.54,5976.76,6012.45,5976.76,0.0038,-0.0009681155073442138,-0.0009685844338364292,5983.086,5991.0415
,5973.1,5947.21,5983.84,5947.21,0.0074,-0.003742782134720124,-0.0037498038697994216,5987.872,5985.183
,5929.04,5864.89,5936.14,5864.89,0.0253,-0.0073764042122181905,-0.0074037444129893696,5976.604,5977.8795
,5782.76,5722.43,5783.44,5722.1,0.0123,-0.024671784976994515,-0.024981233838896586,5936.358,5962.693
,5712.69,5725.15,5741.43,5696.51,-0.0028000000000000004,-0.012117051373392695,-0.01219106130274797,5878.626,5945.833500000001
,5728.8,5723.22,5772.52,5723.22,0.0040999999999999995,0.002820037495470773,0.0028160686495116044,5825.278,5929.915999999999
,5705.45,5775.34,5775.34,5702.86,-0.018600000000000002,-0.004075897221058611,-0.004084226330236259,5771.7480000000005,5913.5695000000005
,5813.67,5832.65,5850.94,5811.28,-0.0033,0.0189678290055999,0.01879018259951974,5748.674000000001,5904.316000000001
,5832.92,5819.68,5847.19,5802.17,0.0016,0.003311161452232314,0.0033056916281389358,5758.706,5894.8805
,5823.52,5833.93,5842.92,5823.08,0.0027,-0.0016115427607441557,-0.0016128426925638693,5780.872,5886.688
,5808.12,5826.75,5862.82,5799.98,-0.0003,-0.002644448718301051,-0.002647951449370793,5796.736,5878.627
,5809.86,5817.8,5817.8,5784.92,0.0021,0.0002995805871779389,0.00029953572187412436,5817.618,5871.6845
,5797.42,5834.5,5834.85,5762.41,-0.0092,-0.002141187567342384,-0.00214348318692844,5814.3679999999995,5865.7
,5851.2,5832.7,5863.04,5821.17,-0.0005,0.009276540254113064,0.009233777411953085,5818.023999999999,5862.411
,5853.98,5857.82,5866.92,5824.79,-0.0018,0.00047511621547702276,0.00047500338350536976,5824.116,5860.429
,5864.67,5859.43,5872.17,5846.11,0.004,0.0018261080495662885,0.0018244427413089382,5835.426,5860.1314999999995
,5841.47,5875.62,5878.46,5840.25,-0.0002,-0.003955891806359024,-0.0039637370431244165,5841.748,5854.746499999999
,5842.47,5816.58,5846.52,5808.34,0.004699999999999999,0.00017118978613250846,0.00017117513483314842,5850.758,5847.601
,5815.26,5866.74,5870.36,5804.48,-0.0076,-0.004657276802448318,-0.00466815570657606,5843.570000000001,5839.164500000001
,5859.85,5829.81,5871.41,5829.57,0.0077,0.007667756901668987,0.007638509068754018,5844.744000000001,5832.0895
,5815.03,5775.09,5822.13,5775.09,0.0060999999999999995,-0.007648659948633618,-0.0076780609629941605,5834.816000000001,5823.064
,5780.05,5778.36,5795.03,5764.76,-0.0021,-0.006015446179985284,-0.006033611862785189,5822.532,5813.4115
,5792.04,5751.8,5796.8,5745.02,0.0070999999999999995,0.0020743765192341446,0.0020722279710146283,5812.446000000001,5806.561500000001
,5751.13,5719.14,5757.6,5714.56,0.0097,-0.007063141829131037,-0.007088203896394388,5799.62,5804.98
,5695.94,5737.8,5739.34,5686.85,-0.0096,-0.009596374973266264,-0.009642716894192658,5766.838000000001,5804.1425
,5751.07,5737.48,5753.21,5702.83,0.009000000000000001,0.009678823864015529,0.009632284107421302,5754.046,5805.256
,5699.94,5698.19,5718.78,5677.37,-0.0017000000000000001,-0.008890519503327199,-0.008930275984437828,5738.023999999999,5804.9805
,5709.54,5698.14,5719.63,5674.0,0.0001,0.0016842282550342258,0.001682811533125682,5721.524,5799.773999999999
,5708.75,5757.73,5757.73,5681.28,-0.009300000000000001,-0.0001383649120594299,-0.00013837448536695794,5713.048,5793.5655
,5762.48,5726.52,5765.14,5703.53,0.0042,0.009411867746879743,0.009367852083837102,5726.356,5790.5135
,5738.17,5755.36,5763.78,5727.34,-0.0013,-0.0042186697394176464,-0.004227593432856147,5723.776,5787.016
,5745.37,5762.22,5767.37,5721.01,0.004,0.001254755435966537,0.0012539688882457609,5732.861999999999,5783.7915
,5722.26,5733.65,5741.03,5712.06,-0.0019,-0.004022369316510455,-0.00403048080287232,5735.406,5780.0335
,5732.93,5727.66,5735.32,5698.99,0.0025,0.0018646478838779679,0.001862911586066849,5740.242,5774.12
,5718.57,5711.9,5725.36,5704.22,0.0028000000000000004,-0.0025048273744839866,-0.0025079697029957225,5731.460000000001,5767.3495
,5702.55,5709.64,5715.14,5674.49,-0.0019,-0.00280139965061188,-0.00280533091435692,5724.336,5759.2435000000005
,5713.64,5702.63,5733.57,5686.42,0.017,0.0019447440180271336,0.001942855451501875,5717.99,5752.852000000001
,5618.26,5641.68,5689.75,5615.08,-0.0029,-0.016693386352657824,-0.01683429124758689,5697.1900000000005,5741.6415
,5634.58,5655.51,5670.81,5614.05,0.0003,0.002904813945954654,0.002900603126385081,5677.5199999999995,5732.6075
,5633.09,5615.21,5636.05,5604.53,0.0013,-0.0002644385207060118,-0.0002644734907367131,5660.424,5721.2695
,5626.02,5603.34,5636.27,5601.65,0.0054,-0.0012550837994776964,-0.0012558720767879706,5645.118,5711.819
,5595.76,5557.48,5600.71,5535.5,0.0075,-0.005378580239672082,-0.005393096878371331,5621.542,5702.6044999999995
,5554.13,5496.42,5560.41,5406.96,0.010700000000000001,-0.007439561382189375,-0.007467372942030409,5608.716,5690.709
,5495.52,5490.51,5497.91,5441.72,0.0045000000000000005,-0.01055250777349459,-0.010608580303038828,5580.904,5677.9285
,5471.05,5442.07,5484.2,5434.49,0.0116,-0.004452717850176202,-0.004462660724490126,5548.496000000001,5666.684
,5408.42,5507.33,5522.47,5402.62,-0.0173,-0.011447528353789482,-0.011513555690021375,5504.976000000001,5649.5515
,5503.41,5520.08,5546.3,5480.54,-0.003,0.017563354916962703,0.01741090167086747,5486.505999999999,5639.725
,5520.07,5506.68,5552.99,5503.66,-0.0016,0.0030272140363882816,0.0030226412501879645,5479.694,5630.2515
,5528.93,5623.89,5623.89,5504.33,-0.0212,0.0016050521098465165,0.0016037653903594067,5486.375999999999,5621.2605
,5648.4,5612.74,5651.37,5581.79,0.0101,0.021608159264088878,0.021378012454581333,5521.846,5615.556500000001
,5591.96,5607.3,5646.95,5583.71,0.0,-0.009992210183414674,-0.010042467382856598,5558.554,5608.246000000001
,5592.18,5624.51,5627.03,5560.95,-0.006,3.934219844214937e-05,3.93414245581577e-05,5576.308,5600.586499999999
,5625.8,5602.89,5631.18,5593.48,0.0016,0.006011966710656624,0.005993966945423359,5597.454,5595.7635
,5616.84,5639.66,5651.62,5602.34,-0.0032,-0.001592662376906362,-0.0015939320118754036,5615.036,5589.959000000001
,5634.61,5602.49,5641.82,5585.16,0.0115,0.0031637005860944978,0.0031587066155746614,5612.278,5585.761
,5570.64,5637.77,5643.22,5560.95,-0.0089,-0.011353048391991472,-0.01141798620850249,5608.014,5579.1655
,5620.85,5603.09,5632.68,5591.57,0.0042,0.009013327014490313,0.008972949425464515,5613.7480000000005,5574.526
,5597.12,5602.88,5620.51,5585.5,-0.002,-0.004221781403168645,-0.004230718284184631,5608.012000000001,5573.469
,5608.25,5557.23,5608.3,5550.74,0.0097,0.001988522668801007,0.001986548174716375,5606.294,5572.1525
,5554.25,5530.5,5561.98,5525.17,0.002,-0.009628672045646991,-0.009675327436177735,5590.222,5568.2105
,5543.22,5501.13,5546.23,5501.13,0.0161,-0.0019858666786694013,-0.0019878411263283815,5584.738,5564.0705
,5455.21,5442.36,5463.22,5415.91,0.0038,-0.015877053409390274,-0.016004444012785883,5551.61,5557.043000000001
,5434.43,5376.98,5436.5,5376.98,0.0168,-0.0038092025788191153,-0.003816476067632444,5519.072,5551.058
,5344.39,5351.88,5371.2,5324.37,0.0,-0.01656843496006022,-0.01670722665493316,5466.3,5543.5015
,5344.16,5314.66,5358.67,5300.84,0.004699999999999999,-4.303578144571052e-05,-4.303670751152225e-05,5424.282,5537.157
,5319.31,5252.57,5328.03,5233.85,0.023,-0.004649935630669622,-0.0046607802121506215,5379.5,5532.7015
,5199.5,5293.13,5330.64,5195.54,-0.0077,-0.022523597985453114,-0.02278112857560761,5328.358,5517.505999999999
,5240.03,5206.42,5312.34,5193.56,0.0104,0.007794980286566,0.007764756389251225,5289.478,5503.504
,5186.33,5151.14,5250.89,5119.26,-0.03,-0.010248032931109097,-0.010300905557719543,5257.866,5486.374
,5346.56,5376.63,5383.89,5302.03,-0.0184,0.030894678896252303,0.030427045496882094,5258.3460000000005,5471.282
,5446.68,5537.84,5566.16,5410.42,-0.0137,0.01872605937275562,0.018552885294602965,5283.82,5464.018
,5522.3,5505.59,5551.51,5493.75,0.0158,0.013883686943238827,0.013788191433053194,5348.38,5460.523999999999
,5436.44,5478.73,5489.46,5401.7,-0.005,-0.015547869547109072,-0.015670005291917963,5387.662,5451.056
,5463.54,5476.55,5487.74,5444.44,0.0008,0.004984879811052778,0.004972496433735877,5443.104,5443.3910000000005
,5459.1,5433.67,5488.32,5430.7,0.0111,-0.0008126599237856524,-0.0008129903108685376,5465.611999999999,5434.6155
,5399.22,5428.7,5491.59,5390.95,-0.0051,-0.010968841017750197,-0.01102944231248886,5456.12,5426.0445
,5427.13,5505.84,5508.04,5419.98,-0.0231,0.005169265190157146,0.005155950404248558,5437.086,5416.3585
,5555.74,5565.3,5585.34,5550.9,-0.0016,0.023697608128052883,0.023421178443889492,5460.946,5414.289500000001
,5564.41,5544.54,5570.36,5529.04,0.0108,0.001560548189800004,0.0015593317997993677,5481.12,5412.0975
,5505.0,5543.37,5557.5,5497.04,-0.0070999999999999995,-0.010676783342708385,-0.010734189165975044,5490.3,5409.635
,5544.59,5608.56,5614.05,5522.81,-0.0078000000000000005,0.0071916439600363535,0.007165907407029377,5519.374,5409.7035000000005
,5588.27,5610.07,5622.49,5584.81,-0.0139,0.007877949496716719,0.007847080469682764,5551.602,5416.3565
,5667.2,5644.09,5669.67,5639.02,0.0064,0.014124228070583555,0.014025410555022039,5573.894,5427.995
,5631.22,5638.16,5666.94,5614.75,0.0028000000000000004,-0.006348814229248934,-0.006369053660041461,5587.256,5442.336499999999
,5615.35,5590.76,5655.56,5590.44,0.0055000000000000005,-0.0028182170115889082,-0.002822195662042897,5609.326,5455.896
,5584.54,5635.21,5642.45,5576.53,-0.0088,-0.005486746151174948,-0.0055018536287759915,5617.316000000001,5469.157499999999
,5633.91,5591.26,5635.39,5586.44,0.0102,0.008840477460990481,0.008801629230176598,5626.444,5490.878
,5576.98,5584.24,5590.75,5574.57,0.0007000000000000001,-0.010104882754605637,-0.010156283642139526,5608.4,5507.7255000000005
,5572.85,5572.75,5583.11,5562.51,0.001,-0.0007405441654800837,-0.0007408185037586997,5596.726,5527.0515
,5567.19,5537.91,5570.33,5531.63,0.0054,-0.0010156383179165118,-0.0010161544279966303,5587.094,5538.0830000000005
,5537.02,5507.44,5539.27,5507.42,0.0051,-0.0054192510045460995,-0.0054339884131972,5577.59,5542.6
,5509.01,5461.84,5509.69,5458.43,0.0062,-0.005058677772520226,-0.005071516198197249,5552.61,5541.9355000000005
,5475.09,5471.08,5479.55,5446.53,0.0027,-0.00615718613689209,-0.006176219776783498,5532.232,5543.868
,5460.48,5488.48,5523.64,5451.12,-0.0040999999999999995,-0.002668449285765262,-0.0026720159429360784,5509.758,5543.715
,5482.87,5473.59,5490.81,5467.54,0.0009,0.004100372128457597,0.004091988512145747,5492.894,5544.9035
,5477.9,5460.71,5483.14,5451.87,0.0016,-0.0009064595731798075,-0.0009068706560975172,5481.07,5548.8375
,5469.3,5460.73,5472.88,5446.56,0.0039000000000000003,-0.0015699446868324696,-0.001571178341340952,5473.128,5550.946
,5447.87,5459.58,5490.66,5447.59,-0.0031,-0.00391823450898654,-0.003925930900576488,5467.683999999999,5545.5525
,5464.62,5466.77,5478.31,5452.03,-0.0016,0.00307459612655947,0.003069879221800333,5468.512000000001,5540.563
,5473.17,5499.99,5505.53,5455.56,-0.0025,0.001564610165025293,0.0015633874377692194,5466.572,5538.971500000001
,5487.03,5476.15,5490.38,5471.32,0.0025,0.0025323532797263404,0.002529152276068868,5468.397999999999,5536.0935
,5473.23,5431.11,5488.5,5420.4,0.0077,-0.002515021787743099,-0.002518189767846914,5469.183999999999,5530.3415
,5431.6,5424.08,5432.39,5403.75,-0.0004,-0.007606111930249404,-0.007635185920104136,5465.929999999999,5518.561500000001
,5433.74,5441.93,5441.93,5402.51,0.0023,0.00039399072096601984,0.000393913127002115,5459.753999999999,5508.6875
,5421.03,5409.13,5447.25,5409.13,0.0085,-0.002339088730782146,-0.0023418286723054906,5449.326,5498.9715
,5375.32,5353.0,5375.95,5327.25,0.0027,-0.008431976949029973,-0.008467727171882855,5426.9839999999995,5488.510499999999
,5360.79,5341.22,5365.79,5331.52,0.0026,-0.0027030948855137904,-0.002706754843457397,5404.496000000001,5474.8544999999995
,5346.99,5343.81,5375.08,5331.33,-0.0011,-0.002574247452334477,-0.002577566524606569,5387.574,5463.355
,5352.96,5357.8,5362.35,5335.36,-0.0002,0.0011165160211632497,0.0011158931807149423,5371.418,5452.360500000001
,5354.03,5314.48,5354.16,5297.64,0.0118,0.00019988940698234536,0.0001998694317566798,5358.017999999999,5441.7025
,5291.34,5278.24,5298.8,5257.63,0.0015,-0.01170893700632969,-0.011778026448058893,5341.222,5429.4185
,5283.4,5297.15,5302.11,5234.32,0.0011,-0.001500565074253446,-0.0015016920495654334,5325.744,5418.138
,5277.51,5243.21,5280.33,5191.68,0.008,-0.0011148124313887786,-0.001115434296985996,5311.848,5408.259
,5235.48,5259.77,5260.21,5222.1,-0.006,-0.007963983014717346,-0.007995864911522196,5288.352000000001,5397.009
,5266.95,5278.73,5282.27,5262.7,-0.0074,0.0060109101744252325,0.0059929167225421685,5270.936,5386.213
,5306.04,5315.91,5315.91,5280.89,0.0002,0.007421752627232214,0.007394346936505692,5273.875999999999,5377.62
,5304.72,5281.45,5311.65,5278.39,0.006999999999999999,-0.0002487730963203205,-0.0002488040454800322,5278.14,5369.391
,5267.84,5340.26,5341.88,5256.93,-0.0074,-0.006952299084588831,-0.00697657891507198,5276.206,5360.3895
,5307.01,5319.28,5323.18,5286.01,-0.0027,0.007435685214433274,0.007408176785645001,5290.512000000001,5352.509
,5321.41,5298.69,5324.32,5297.87,0.0025,0.0027133922868054494,0.0027097176835469846,5301.404,5344.921
,5308.13,5305.35,5325.32,5302.4,0.0009,-0.0024955791792025117,-0.002498698327390512,5301.822,5335.976
,5303.27,5303.1,5305.45,5283.59,0.0012,-0.0009155766720105873,-0.0009159960683442933,5301.532,5327.478
,5297.1,5310.07,5325.49,5296.19,-0.0021,-0.0011634331271084264,-0.0011641104408194904,5307.384,5320.753
,5308.15,5263.26,5311.76,5263.26,0.011699999999999999,0.002086047082365594,0.0020838743073000325,5307.612,5314.4735
,5246.68,5221.1,5250.37,5217.98,0.0048,-0.011580305756242582,-0.011647879688045867,5292.666,5305.756
,5221.42,5233.08,5237.26,5211.16,-0.0002,-0.004814473152546017,-0.004826100061719912,5275.3240000000005,5298.061
,5222.68,5225.49,5239.66,5209.68,0.0016,0.00024131366563118206,0.00024128455417180637,5259.206,5291.1555
,5214.08,5189.03,5215.3,5180.41,0.0051,-0.001646664164758338,-0.0016480214063461112,5242.602000000001,5284.51
,5187.67,5168.98,5191.95,5165.86,0.0,-0.005065131336688289,-0.005078002595891366,5218.505999999999,5276.245499999999
,5187.7,5187.2,5200.23,5178.96,0.0013,5.78294301667448e-06,5.7829262955239775e-06,5206.71,5267.929
,5180.74,5142.42,5181.0,5142.42,0.0103,-0.001341635021300358,-0.0013425358193504989,5198.574,5262.398999999999
,5127.79,5122.78,5139.12,5101.22,0.0126,-0.010220547643772893,-0.01027313606937674,5179.5960000000005,5254.6185000000005
,5064.2,5049.32,5073.21,5011.05,0.0091,-0.01240105386531043,-0.012478588608999126,5149.62,5243.9529999999995
,5018.39,5029.03,5096.12,5013.45,-0.0034000000000000002,-0.009045851269697036,-0.009087013401337423,5115.764,5233.0985
,5035.69,5103.78,5110.83,5035.31,-0.015700000000000002,0.0034473207542655704,0.003441392364873821,5085.362,5221.5355
,5116.17,5114.13,5123.49,5088.65,0.0032,0.015981921047562686,0.015855554753445786,5072.447999999999,5212.042
,5099.96,5084.65,5114.62,5073.14,0.0102,-0.0031683857260411674,-0.0031734156874776488,5066.882,5201.804
,5048.42,5019.88,5057.75,4990.58,-0.0046,-0.01010596161538524,-0.010157373516560278,5063.726000000001,5190.8330000000005
,5071.63,5084.86,5089.48,5047.02,0.0002,0.004597478022827062,0.004586941901457529,5074.374,5179.064
,5070.55,5028.85,5076.12,5027.96,0.012,-0.00021294928849302508,-0.00021297196541217292,5081.346,5166.521
,5010.6,4987.33,5038.84,4969.4,0.0087,-0.011823175000739483,-0.011893624576650816,5060.232000000001,5151.6445
,4967.23,5005.44,5019.02,4953.56,-0.0088,-0.008655650021953565,-0.008693327734887646,5033.686,5134.842500000001
,5011.12,5031.52,5056.66,5001.89,-0.0022,0.008835910557795756,0.008797102336546032,5026.226000000001,5120.5435
,5022.21,5068.97,5077.96,5007.25,-0.0058,0.0022130781142739586,0.002210632863926148,5016.342,5106.2465
,5051.41,5064.59,5079.84,5039.83,-0.0021,0.005814173441572423,0.005797336366096542,5012.514,5096.483
,5061.82,5149.67,5168.43,5052.47,-0.012,0.00206081074393083,0.0020586901863484676,5022.758,5088.503
,5123.41,5171.51,5175.03,5107.94,-0.0146,0.012167560284640722,0.012094130563305812,5053.994,5083.539500000001
,5199.06,5172.95,5211.78,5138.77,0.0074,0.01476555653363687,0.014657607029448594,5091.582,5082.788500000001
,5160.64,5167.88,5178.43,5138.7,-0.0095,-0.007389797386450625,-0.007417237205871924,5119.268,5081.437
,5209.91,5217.03,5224.81,5160.78,0.0014000000000000002,0.009547265455447373,0.009501978333887398,5150.968,5082.5475
,5202.39,5211.37,5219.57,5197.35,-0.0004,-0.0014434030530277031,-0.0014444457627021145,5179.082,5083.63
,5204.34,5158.95,5222.18,5157.21,0.0111,0.0003748277234116859,0.00037475749304954334,5195.268,5087.4574999999995
,5147.21,5244.05,5256.59,5146.06,-0.0123,-0.010977376574166975,-0.011038072569656528,5184.897999999999,5091.608
,5211.49,5194.37,5228.75,5194.37,0.0011,0.012488318914518626,0.012410983057457399,5195.068,5101.263
,5205.81,5204.29,5208.34,5184.05,-0.0072,-0.0010898994337510404,-0.0010904938060488205,5194.2480000000005,5109.768999999999
,5243.77,5257.97,5263.95,5229.2,-0.002,0.007291852756823536,0.007265395734467307,5202.524,5116.148999999999
,5254.35,5248.03,5264.85,5245.82,0.0011,0.002017632352296239,0.0020155996658251666,5212.526,5123.8685000000005
,5248.49,5226.31,5249.26,5213.92,0.0086,-0.0011152663983177158,-0.0011158887706710049,5232.782,5133.872
,5203.58,5228.85,5235.16,5203.42,-0.0028000000000000004,-0.008556746797650394,-0.008593565940708021,5231.2,5140.4695
,5218.19,5219.52,5229.09,5216.09,-0.0031,0.0028076824032685632,0.002803748225257606,5233.6759999999995,5147.8515
,5234.18,5242.48,5246.09,5229.87,-0.0014000000000000002,0.003064280909664152,0.003059595569942045,5231.758,5159.0305
,5241.53,5253.43,5261.1,5240.66,0.0032,0.001404231417337476,0.0014032464064151209,5229.194,5172.7455
,5224.62,5181.69,5226.19,5171.55,0.0089,-0.0032261572479791445,-0.003231372513137958,5224.42,5183.4205
,5178.51,5139.09,5180.31,5131.59,0.005600000000000001,-0.008825522238937844,-0.008864697827340926,5219.406,5191.2355
,5149.42,5154.77,5175.6,5145.47,0.0063,-0.0056174459448760095,-0.005633283131890025,5205.652,5196.136
,5117.09,5123.31,5136.86,5104.35,-0.006500000000000001,-0.006278376982262079,-0.006298168875158764,5182.234,5198.8995
,5150.48,5175.14,5176.85,5123.3,-0.0029,0.006525193029631948,0.006503996116926466,5164.023999999999,5200.253
,5165.31,5173.49,5179.14,5151.88,-0.0019,0.0028793432845095612,0.0028752059156686187,5152.162,5198.5655
,5175.27,5134.3,5179.87,5114.48,0.011200000000000002,0.0019282482561551184,0.0019263915718687981,5151.514000000001,5199.2970000000005
,5117.94,5111.96,5124.66,5091.14,-0.0011,-0.011077682903500863,-0.011139497364012419,5145.218,5194.6985
,5123.69,5164.46,5189.26,5117.5,-0.006500000000000001,0.0011234989077637536,0.0011228682551800084,5146.538,5190.7635
,5157.36,5132.38,5165.62,5128.21,0.0103,0.0065714358206683254,0.00654993806564546,5147.914,5188.414500000001
,5104.76,5108.03,5127.97,5092.22,0.0051,-0.010199016551103557,-0.010251382881397361,5135.803999999999,5186.2919999999995
,5078.65,5110.52,5114.54,5056.82,-0.0102,-0.005114833998072554,-0.005127959537251607,5116.48,5179.65
,5130.95,5130.99,5149.67,5127.18,-0.0012,0.010298012267039525,0.010245348981574387,5119.082,5175.907
,5137.08,5098.51,5140.33,5094.16,0.008,0.0011947105311882478,0.0011939974324694377,5121.76,5170.5725
,5096.27,5085.36,5104.99,5061.89,0.0052,-0.00794420176442634,-0.007975925057791728,5109.5419999999995,5162.6685
,5069.76,5067.2,5077.37,5058.35,-0.0017000000000000001,-0.005201843701373776,-0.005215420393340085,5102.5419999999995,5153.732
,5078.18,5074.6,5080.69,5057.29,0.0017000000000000001,0.0016608281259862245,0.001659450476103047,5102.448,5147.462
,5069.53,5093.0,5097.66,5068.91,-0.0038,-0.0017033661666188138,-0.0017048185442892526,5090.164,5140.029
,5088.8,5100.92,5111.06,5081.46,0.0003,0.003801141328683366,0.0037939352461026092,5080.508,5132.76
,5087.03,5038.83,5094.39,5038.83,0.021099999999999997,-0.00034782266939170636,-0.00034788317372663735,5078.660000000001,5125.035
,4981.8,4963.03,4983.21,4946.0,0.0013,-0.0206859405193206,-0.020902891694827907,5061.068,5112.894
,4975.51,4989.32,4993.71,4955.02,-0.006,-0.0012625958488899913,-0.001263393594586444,5040.534,5102.744000000001
,5005.57,5031.13,5038.7,4999.52,-0.0048,0.00604159171622598,0.006023414477222323,5027.742,5095.5515
,5029.73,5003.14,5032.72,4999.44,0.0058,0.004826623141819919,0.004815012341991528,5015.928,5091.1835
,5000.62,4976.44,5002.52,4956.45,0.0096,-0.005787587007652473,-0.005804399991794619,4998.646000000001,5083.6905
,4953.17,4967.94,4971.3,4920.31,-0.0137,-0.00948882338590007,-0.009534129096895381,4992.92,5073.0835
,5021.84,5026.83,5048.39,5016.83,-0.0009,0.01386384880793523,0.013768624761212185,5002.186,5065.411999999999
,5026.61,5004.17,5030.06,5000.34,0.005699999999999999,0.0009498510506107394,0.0009494002275554828,5006.394,5060.845499999999
,4997.91,4995.16,5000.4,4987.09,0.0006,-0.005709613437286709,-0.0057259755908602335,5000.030000000001,5054.5565
,4995.06,4973.05,4999.89,4969.05,0.008199999999999999,-0.000570238359634212,-0.0005704010073625328,4998.918,5046.441499999999
,4954.23,4950.16,4957.77,4934.88,0.0023,-0.008174075987075424,-0.008207666921331172,4999.13,5038.915
,4942.81,4957.19,4957.19,4918.09,-0.0032,-0.0023051008935797146,-0.002307761728426123,4983.324,5032.1230000000005
,4958.61,4916.06,4975.29,4907.99,0.010700000000000001,0.003196562279351056,0.00319146413561502,4969.724,5023.506
,4906.19,4861.11,4906.97,4853.52,0.0125,-0.010571510967791409,-0.010627786351803253,4951.379999999999,5011.9615
,4845.65,4899.19,4906.75,4845.15,-0.0161,-0.012339513960935022,-0.012416277903485779,4921.498,4999.4305
,4924.97,4925.89,4931.09,4916.27,-0.0006,0.016369320937335674,0.016236787963987337,4915.646000000001,4992.191000000001
,4927.93,4892.95,4929.31,4887.4,0.0076,0.0006010188894551849,0.0006008383499372624,4912.67,4984.6785
,4890.97,4888.91,4906.69,4881.47,-0.0007000000000000001,-0.0075001065356041785,-0.007528373761456457,4899.142,4975.7505
,4894.16,4886.66,4898.15,4869.34,0.0053,0.000652222360799426,0.0006520097562340742,4896.736,4966.0185
,4868.55,4888.56,4903.68,4865.94,0.0008,-0.005232767216437506,-0.005246506091991573,4901.316000000001,4955.0945
,4864.6,4856.8,4866.48,4844.37,0.0029,-0.000811329862073884,-0.0008116591682757819,4889.242,4949.2345000000005
,4850.43,4853.42,4868.41,4844.05,0.0022,-0.0029128808123998207,-0.0029171315062299277,4873.742,4942.9805
,4839.81,4796.28,4842.07,4785.87,0.0123,-0.0021894966013322748,-0.0021918970535105423,4863.51,4934.692499999999
,4780.94,4760.1,4785.79,4740.57,0.0088,-0.012163700641141029,-0.012238283870230236,4840.866,4922.253
,4739.21,4739.13,4744.23,4714.82,-0.005600000000000001,-0.008728409057632946,-0.008766724739532194,4814.998,4909.182500000001
,4765.98,4772.35,4782.34,4747.12,-0.0037,0.005648620761687928,0.005632727126755487,4795.273999999999,4899.823
